"NAME:","run_126_2_1.csv"
"EXPERIMENT TIME:","24/03/2024 15:49"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","75"
""
"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z"
"444.42","19.97","2.24","-20.01","-0.40","-3.39","-6.75"
"444.52","5.22","5.88","-8.63","1.90","2.01","1.64"
"444.62","-2.75","0.82","3.18","1.65","0.41","-0.24"
"444.73","-20.01","-20.01","-20.01","-4.58","2.88","6.52"
"444.83","-7.22","-1.80","-8.79","5.62","1.81","2.63"
"444.93","20.01","16.87","-20.01","3.90","-9.46","-6.55"
"445.03","-1.45","7.57","3.10","-1.12","-1.37","-3.70"
"445.14","-1.37","-2.04","-7.02","1.41","6.29","2.46"
"445.24","1.29","-4.43","-16.79","-7.71","0.27","-9.75"
"445.34","1.45","-0.71","8.16","-0.45","2.58","4.14"
"445.44","-4.71","0.08","-0.39","0.47","1.52","-0.58"
"445.54","20.01","-20.01","-20.01","0.83","-9.74","-8.73"
"445.64","-10.75","-6.35","-20.01","2.96","-2.90","1.42"
"445.75","-3.30","2.39","-15.85","1.99","-0.02","-1.37"
"445.85","5.57","-5.22","2.43","-2.81","1.66","-4.19"
"445.95","0.59","-2.28","0.24","-1.56","-0.63","0.43"
"446.05","2.67","-0.35","-18.24","0.61","2.53","-0.59"
"446.15","-2.39","-4.08","0.59","0.67","0.34","0.75"
"446.26","-6.55","18.59","-1.22","-0.83","0.98","0.78"
"446.36","-2.55","-8.51","-15.06","4.19","4.91","0.84"
"446.46","20.01","16.12","-20.01","3.12","-9.96","-3.56"
"446.56","-2.59","3.96","-3.77","-0.40","-2.06","-3.78"
"446.67","2.28","-8.16","-14.08","0.16","7.27","5.15"
"446.77","6.51","-10.08","-20.01","-1.77","-4.18","-1.51"
"446.87","-0.86","0.86","5.18","-0.93","3.52","1.28"
"446.97","-3.80","1.10","3.53","1.32","1.07","1.02"
"447.07","7.96","20.01","1.10","0.94","-9.74","-6.34"
"447.17","-10.08","0.86","-7.81","4.32","-1.11","1.84"
"447.28","-0.86","-11.18","-20.01","2.90","3.98","8.53"
"447.38","6.28","-0.31","0.08","-0.09","0.77","0.14"
"447.48","-7.22","-20.01","-20.01","-7.88","7.79","4.96"
"447.58","-1.69","-5.49","-19.97","-1.57","1.38","-4.16"
"447.68","-3.69","-4.51","2.08","1.05","1.02","-0.11"
"447.79","-5.49","8.24","1.29","2.87","1.45","-0.19"
"447.89","0.43","3.57","-13.65","1.24","7.61","-8.50"
"447.99","-4.82","-6.86","-20.01","-0.21","-8.67","-1.28"
"448.09","16.71","7.18","-2.08","3.94","-0.58","1.26"
"448.20","-0.75","-2.16","3.06","-2.39","2.79","-1.27"
"448.30","-2.16","-17.42","-7.96","-5.08","3.53","1.88"
"448.40","9.18","10.00","-2.94","0.41","0.38","-0.09"
"448.50","-3.57","0.04","4.98","1.78","1.77","0.22"
"448.60","-2.31","-20.01","-20.01","-9.85","-3.19","5.74"
"448.70","-2.59","-2.94","-10.75","6.23","-0.48","2.00"
"448.81","-2.43","-11.81","-20.01","1.88","2.36","3.79"
"448.91","2.82","10.16","13.45","-1.66","-1.48","-8.06"
"449.01","-10.71","-14.00","-20.01","0.23","9.97","5.61"
"449.11","-2.16","-9.26","-18.91","-0.65","4.42","-0.26"
"449.21","-4.82","-3.88","-2.39","-1.33","2.77","0.98"
"449.32","-5.96","2.16","-0.63","1.73","1.29","-0.67"
"449.42","18.87","-20.01","-20.01","-4.87","-7.31","4.25"
"449.52","-10.04","-9.96","-20.01","2.03","-6.69","-1.23"
"449.62","-4.39","6.35","-2.39","1.52","0.58","4.66"
"449.73","-1.14","0.90","-2.08","2.91","5.84","1.28"
"449.83","20.01","-3.37","-12.63","-4.57","-5.47","-9.36"
"449.93","6.00","8.08","-8.75","1.01","0.72","1.33"
"450.03","-2.86","-0.16","17.10","2.88","0.18","0.68"
"450.13","-20.01","-19.38","-20.01","-7.82","3.33","7.86"
"450.23","-3.49","-6.67","-14.98","5.90","1.84","5.21"
"450.34","4.94","-8.63","-20.01","1.39","0.32","0.25"
"450.44","2.67","-12.98","3.30","-1.10","1.11","0.20"
